date,appliance_type,ambient_temperature,process_temperature,rotational_speed,torque,service_required,TWF,HDF,PWF,OSF,RNF,temp_diff,device_age_months,failure_risk_score,risk_category,device_id,day,power_consumption_kwh,ambient_temperature_energy,usage_hours_daily,energy_per_hour,region,appliance_type_energy
7335,L,299.8,310.4,1694.0,30.3,0.0,0.0,0.0,0.0,0.0,0.0,10.599999999999966,6.8,0.11135567,Low Risk,7334,2016-05-18,11.84,12.92361111111111,2.4,4.933333333333334,North,Refrigerator
7336,L,299.9,310.4,1328.0,49.9,0.0,0.0,0.0,0.0,0.0,0.0,10.5,6.866666666666666,0.43688965,Medium Risk,7335,2016-05-21,23.28,17.851041666666667,2.4,9.700000000000001,North,AC
7337,H,299.9,310.5,1549.0,42.8,0.0,0.0,0.0,0.0,0.0,0.0,10.600000000000023,6.933333333333334,0.04480805,Low Risk,7336,2016-04-19,10.43,8.893055555555556,2.4,4.345833333333333,South,Washing Machine
7338,L,299.9,310.5,1539.0,32.8,0.0,0.0,0.0,0.0,0.0,0.0,10.600000000000023,7.1,0.44654113,Medium Risk,7337,2016-03-04,13.73,4.074305555555556,2.4,5.720833333333334,West,Refrigerator
7339,L,299.8,310.5,1496.0,38.8,0.0,0.0,0.0,0.0,0.0,0.0,10.699999999999989,7.166666666666667,0.6154155,High Risk,7338,2016-05-11,10.67,17.57326388888889,2.4,4.445833333333334,South,Washing Machine
7340,L,299.8,310.4,1579.0,36.4,0.0,0.0,0.0,0.0,0.0,0.0,10.599999999999966,0.0,0.001873802,Low Risk,7339,2016-02-04,14.450000000000001,5.700347222222223,2.4,6.020833333333334,South,Refrigerator
7341,L,299.7,310.3,1386.0,46.6,0.0,0.0,0.0,0.0,0.0,0.0,10.600000000000023,0.06666666666666667,0.008150526,Low Risk,7340,2016-05-20,9.32,13.777430555555556,2.4,3.8833333333333337,North,Washing Machine
7342,L,299.7,310.3,1505.0,37.7,0.0,0.0,0.0,0.0,0.0,0.0,10.600000000000023,0.13333333333333333,0.001831824,Low Risk,7341,2016-01-19,11.99,-2.9291666666666667,2.4,4.995833333333334,West,Refrigerator
7343,M,299.7,310.3,1661.0,34.5,0.0,0.0,0.0,0.0,0.0,0.0,10.600000000000023,0.2,0.0017466182,Low Risk,7342,2016-02-13,13.84,2.301041666666667,2.4,5.766666666666667,South,Refrigerator
7344,L,299.6,310.2,1468.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,10.599999999999966,0.3,0.005809975,Low Risk,7343,2016-02-22,13.450000000000001,8.370833333333334,2.4,5.604166666666667,South,Refrigerator
7345,L,299.6,310.1,1384.0,49.8,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.36666666666666664,0.0077759875,Low Risk,7344,2016-03-24,10.1,7.156944444444444,2.4,4.208333333333333,West,AC
7346,L,299.6,310.2,1381.0,60.5,0.0,0.0,0.0,0.0,0.0,0.0,10.599999999999966,0.43333333333333335,0.04768127,Low Risk,7345,2016-04-13,13.57,8.209722222222222,2.4,5.654166666666667,East,AC
7347,L,299.6,310.2,1469.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,10.599999999999966,0.5,0.01017466,Low Risk,7346,2016-02-01,22.45,10.956597222222221,2.4,9.354166666666666,North,Washing Machine
7348,L,299.6,310.2,1627.0,36.6,0.0,0.0,0.0,0.0,0.0,0.0,10.599999999999966,0.5666666666666667,0.0030789506,Low Risk,7347,2016-03-20,16.15,5.882986111111111,2.4,6.729166666666666,North,Refrigerator
7349,H,299.7,310.3,1462.0,40.4,0.0,0.0,0.0,0.0,0.0,0.0,10.600000000000023,0.6333333333333333,0.0023116232,Low Risk,7348,2016-05-19,10.08,12.264583333333333,2.4,4.2,North,Refrigerator
7350,L,299.7,310.2,1633.0,36.5,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.8,0.0031827453,Low Risk,7349,2016-04-13,13.57,8.209722222222222,2.4,5.654166666666667,East,AC
7351,L,299.7,310.2,1469.0,39.5,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.8666666666666667,0.0037462479,Low Risk,7350,2016-02-11,15.3,3.5381944444444446,2.4,6.375000000000001,South,Washing Machine
7352,L,299.7,310.2,1458.0,43.4,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.9333333333333333,0.0037462479,Low Risk,7351,2016-04-25,10.82,4.853472222222222,2.4,4.508333333333334,East,Washing Machine
7353,M,299.7,310.2,1440.0,42.8,0.0,0.0,0.0,0.0,0.0,0.0,10.5,1.0,0.0031320178,Low Risk,7352,2016-01-11,5.74,5.9226190476190474,0.7,8.200000000000001,South,AC
7354,L,299.8,310.3,1687.0,30.4,0.0,0.0,0.0,0.0,0.0,0.0,10.5,1.1,0.0034311004,Low Risk,7353,2016-03-22,10.24,6.911805555555556,2.4,4.266666666666667,North,Refrigerator
7355,M,299.7,310.3,1429.0,47.7,0.0,0.0,0.0,0.0,0.0,0.0,10.600000000000023,1.1666666666666667,0.02573896,Low Risk,7354,2016-02-29,22.63,2.153125,2.4,9.429166666666667,South,Washing Machine
7356,L,299.6,310.2,1588.0,34.1,0.0,0.0,0.0,0.0,0.0,0.0,10.599999999999966,1.2666666666666666,0.004193569,Low Risk,7355,2016-01-25,9.47,9.531597222222222,2.4,3.9458333333333337,West,Washing Machine
7357,L,299.6,310.2,1333.0,51.2,0.0,0.0,0.0,0.0,0.0,0.0,10.599999999999966,1.3333333333333333,0.015651919,Low Risk,7356,2016-03-03,11.81,4.016666666666667,2.4,4.920833333333333,South,Refrigerator
7358,L,299.6,310.1,1487.0,42.9,0.0,0.0,0.0,0.0,0.0,0.0,10.5,1.4,0.0035885319,Low Risk,7357,2016-01-18,13.530000000000001,-2.9378472222222225,2.4,5.637500000000001,North,Refrigerator
7359,M,299.5,310.1,1659.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,10.600000000000023,1.4666666666666666,0.0034795413,Low Risk,7358,2016-03-24,10.1,7.156944444444444,2.4,4.208333333333333,West,AC
7360,M,299.4,310.0,1512.0,43.2,0.0,0.0,0.0,0.0,0.0,0.0,10.600000000000023,1.5666666666666667,0.0023146635,Low Risk,7359,2016-02-25,18.01,2.398611111111111,2.4,7.504166666666667,North,Washing Machine
7361,L,299.5,310.1,1585.0,35.2,0.0,0.0,0.0,0.0,0.0,0.0,10.600000000000023,1.6666666666666667,0.0038859476,Low Risk,7360,2016-03-19,16.37,5.642361111111111,2.4,6.820833333333334,East,Washing Machine
7362,L,299.5,310.0,1502.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,10.5,1.7333333333333334,0.003047564,Low Risk,7361,2016-05-03,10.040000000000001,10.580208333333333,2.4,4.183333333333334,East,Refrigerator
7363,L,299.5,310.0,1594.0,35.1,0.0,0.0,0.0,0.0,0.0,0.0,10.5,1.8,0.003300293,Low Risk,7362,2016-05-12,10.4,16.525694444444444,2.4,4.333333333333334,South,AC
7364,L,299.5,310.0,1412.0,48.9,0.0,0.0,0.0,0.0,0.0,0.0,10.5,1.8666666666666667,0.03183966,Low Risk,7363,2016-05-06,14.51,15.878472222222221,2.4,6.045833333333333,West,Washing Machine
7365,L,299.5,309.9,1402.0,51.7,0.0,0.0,0.0,0.0,0.0,0.0,10.399999999999977,1.9333333333333333,0.017320162,Low Risk,7364,2016-02-22,13.450000000000001,8.370833333333334,2.4,5.604166666666667,South,Refrigerator
7366,L,299.6,310.1,2057.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,10.5,2.0,0.0051507605,Low Risk,7365,2016-01-30,18.79,6.920138888888889,2.4,7.829166666666667,South,AC
7367,H,299.6,310.1,1531.0,36.8,0.0,0.0,0.0,0.0,0.0,0.0,10.5,2.066666666666667,0.0022246852,Low Risk,7366,2016-01-31,18.64,7.171527777777778,2.4,7.7666666666666675,West,Refrigerator
7368,M,299.5,310.1,1359.0,61.1,0.0,0.0,0.0,0.0,0.0,0.0,10.600000000000023,2.2333333333333334,0.16844113,Low Risk,7367,2016-04-01,8.58,7.143055555555555,2.4,3.575,East,Refrigerator
7369,M,299.6,310.2,1620.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.599999999999966,2.3333333333333335,0.0027547784,Low Risk,7368,2016-03-07,20.54,1.6152777777777778,2.4,8.558333333333334,North,AC
7370,M,299.6,310.1,1646.0,29.6,0.0,0.0,0.0,0.0,0.0,0.0,10.5,2.433333333333333,0.00566797,Low Risk,7369,2016-03-24,10.1,7.156944444444444,2.4,4.208333333333333,West,AC
7371,M,299.6,310.1,1455.0,46.1,0.0,0.0,0.0,0.0,0.0,0.0,10.5,2.533333333333333,0.010926686,Low Risk,7370,2016-04-17,15.25,5.509375,2.4,6.354166666666667,West,AC
7372,L,299.6,310.2,1512.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,10.599999999999966,2.6333333333333333,0.0059988624,Low Risk,7371,2016-04-29,16.06,6.675810185185185,2.4,6.691666666666666,North,Refrigerator
7373,L,299.6,310.2,1473.0,42.7,0.0,0.0,0.0,0.0,0.0,0.0,10.599999999999966,2.7,0.006498353,Low Risk,7372,2016-05-04,11.370000000000001,9.895833333333334,2.4,4.737500000000001,North,Washing Machine
7374,L,299.6,310.1,1553.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,2.7666666666666666,0.0048175445,Low Risk,7373,2016-02-21,12.76,10.849652777777777,2.4,5.316666666666666,South,AC
7375,L,299.5,310.0,1379.0,50.4,0.0,0.0,0.0,0.0,0.0,0.0,10.5,2.8333333333333335,0.013851789,Low Risk,7374,2016-03-18,9.02,3.826388888888889,2.4,3.7583333333333333,South,Refrigerator
7376,M,299.4,309.9,1567.0,40.6,0.0,0.0,0.0,0.0,0.0,0.0,10.5,2.9,0.003108757,Low Risk,7375,2016-03-20,16.15,5.882986111111111,2.4,6.729166666666666,North,Refrigerator
7377,L,299.5,310.0,1481.0,43.1,0.0,0.0,0.0,0.0,0.0,0.0,10.5,3.0,0.004092065,Low Risk,7376,2016-03-28,18.330000000000002,8.929513888888888,2.4,7.637500000000001,North,AC
7378,L,299.5,310.0,1349.0,52.7,0.0,0.0,0.0,0.0,0.0,0.0,10.5,3.066666666666667,0.013074402,Low Risk,7377,2016-04-09,15.15,8.958680555555555,2.4,6.3125,North,AC
7379,L,299.5,310.0,1388.0,52.4,0.0,0.0,0.0,0.0,0.0,0.0,10.5,3.1333333333333333,0.014183709,Low Risk,7378,2016-04-30,20.22,7.4906250000000005,2.4,8.425,South,Washing Machine
7380,M,299.6,310.1,1357.0,48.7,0.0,0.0,0.0,0.0,0.0,0.0,10.5,3.2,0.011654395,Low Risk,7379,2016-05-01,14.09,7.963888888888889,2.4,5.870833333333334,West,Washing Machine
7381,L,299.6,310.2,1743.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,10.599999999999966,3.3,0.010353645,Low Risk,7380,2016-04-22,24.57,11.141666666666667,2.4,10.2375,West,Refrigerator
7382,L,299.7,310.3,1495.0,43.1,0.0,0.0,0.0,0.0,0.0,0.0,10.600000000000023,3.3666666666666667,0.0051828637,Low Risk,7381,2016-01-29,6.92,6.651736111111111,2.4,2.8833333333333333,West,AC
7383,L,299.8,310.4,1698.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,10.599999999999966,3.433333333333333,0.008167427,Low Risk,7382,2016-03-20,16.15,5.882986111111111,2.4,6.729166666666666,North,Refrigerator
7384,M,299.7,310.4,1410.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,10.699999999999989,3.5,0.0074662813,Low Risk,7383,2016-03-13,9.780000000000001,3.911805555555555,2.4,4.075000000000001,South,Refrigerator
7385,L,299.7,310.4,1614.0,36.2,0.0,0.0,0.0,0.0,0.0,0.0,10.699999999999989,3.6,0.005569315,Low Risk,7384,2016-03-25,25.98,7.070833333333334,2.4,10.825000000000001,North,Refrigerator
7386,M,299.8,310.5,1375.0,53.9,0.0,0.0,0.0,0.0,0.0,0.0,10.699999999999989,3.6666666666666665,0.010440237,Low Risk,7385,2016-04-23,15.120000000000001,7.106597222222223,2.4,6.300000000000001,East,Refrigerator
7387,M,299.8,310.6,1574.0,31.8,0.0,0.0,0.0,0.0,0.0,0.0,10.800000000000011,3.7666666666666666,0.0032417206,Low Risk,7386,2016-03-25,25.98,7.070833333333334,2.4,10.825000000000001,North,Refrigerator
7388,H,299.8,310.6,1423.0,44.6,0.0,0.0,0.0,0.0,0.0,0.0,10.800000000000011,3.8666666666666667,0.0063936864,Low Risk,7387,2016-05-17,9.51,12.494791666666666,2.4,3.9625,West,AC
7389,M,299.8,310.6,1694.0,31.3,0.0,0.0,0.0,0.0,0.0,0.0,10.800000000000011,4.033333333333333,0.0040109563,Low Risk,7388,2016-03-06,12.92,2.7618055555555556,2.4,5.383333333333334,West,AC
7390,L,299.8,310.6,1707.0,32.5,0.0,0.0,0.0,0.0,0.0,0.0,10.800000000000011,4.133333333333334,0.0039284523,Low Risk,7389,2016-02-01,22.45,10.956597222222221,2.4,9.354166666666666,North,Washing Machine
7391,M,299.7,310.5,1490.0,41.2,0.0,0.0,0.0,0.0,0.0,0.0,10.800000000000011,4.2,0.0035105473,Low Risk,7390,2016-04-08,19.36,7.957986111111111,2.4,8.066666666666666,East,Washing Machine
7392,L,299.7,310.6,1675.0,31.3,0.0,0.0,0.0,0.0,0.0,0.0,10.900000000000034,4.3,0.0045074876,Low Risk,7391,2016-01-29,6.92,6.651736111111111,2.4,2.8833333333333333,West,AC
7393,M,299.7,310.5,1492.0,39.3,0.0,0.0,0.0,0.0,0.0,0.0,10.800000000000011,4.366666666666666,0.0035105473,Low Risk,7392,2016-02-05,9.01,8.972222222222221,2.4,3.754166666666667,North,Washing Machine
7394,M,299.7,310.5,1594.0,35.4,0.0,0.0,0.0,0.0,0.0,0.0,10.800000000000011,4.466666666666667,0.004150867,Low Risk,7393,2016-02-02,11.22,8.3,2.4,4.675000000000001,West,AC
7395,L,299.7,310.6,1479.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,10.900000000000034,4.566666666666666,0.005353753,Low Risk,7394,2016-02-26,13.55,3.078125,2.4,5.645833333333334,West,AC
7396,M,299.7,310.6,1572.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,10.900000000000034,4.633333333333334,0.0036855391,Low Risk,7395,2016-01-23,13.4,5.860416666666667,2.4,5.583333333333334,South,Washing Machine
7397,L,299.7,310.6,1616.0,35.1,0.0,0.0,0.0,0.0,0.0,0.0,10.900000000000034,4.733333333333333,0.005005698,Low Risk,7396,2016-03-16,22.81,5.24375,2.4,9.504166666666666,East,Refrigerator
7398,L,299.7,310.6,1737.0,26.1,0.0,0.0,0.0,0.0,0.0,0.0,10.900000000000034,4.8,0.021600554,Low Risk,7397,2016-03-23,12.25,7.007638888888888,2.4,5.104166666666667,East,Washing Machine
7399,M,299.7,310.7,1498.0,37.8,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.866666666666666,0.00505643,Low Risk,7398,2016-03-27,10.52,8.969791666666666,2.4,4.383333333333334,East,AC
7400,L,299.6,310.6,1642.0,35.1,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.966666666666667,0.0066238022,Low Risk,7399,2016-02-10,13.88,4.232638888888889,2.4,5.783333333333334,North,Washing Machine
7401,M,299.6,310.6,1633.0,34.2,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.033333333333333,0.0051237317,Low Risk,7400,2016-04-04,27.15,12.443402777777777,2.4,11.3125,East,AC
7402,L,299.8,310.8,1409.0,51.9,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.133333333333334,0.029894339,Low Risk,7401,2016-03-09,12.5,5.178819444444445,2.4,5.208333333333334,East,Washing Machine
7403,M,299.8,310.8,1463.0,43.5,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.2,0.004890172,Low Risk,7402,2016-02-20,14.51,8.41875,2.4,6.045833333333333,West,AC
7404,L,299.8,310.8,1376.0,48.6,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.3,0.020456655,Low Risk,7403,2016-05-01,14.09,7.963888888888889,2.4,5.870833333333334,West,Washing Machine
7405,L,299.8,310.8,1553.0,32.2,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.366666666666666,0.009276494,Low Risk,7404,2016-04-15,18.92,11.671875,2.4,7.883333333333335,South,AC
7406,M,299.8,310.8,1530.0,35.2,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.433333333333334,0.005622358,Low Risk,7405,2016-05-11,10.67,17.57326388888889,2.4,4.445833333333334,South,Washing Machine
7407,L,299.8,310.9,1545.0,40.7,0.0,0.0,0.0,0.0,0.0,0.0,11.099999999999966,5.533333333333333,0.010219429,Low Risk,7406,2016-04-24,11.780000000000001,4.091666666666667,2.4,4.908333333333334,East,Washing Machine
7408,H,299.8,310.9,1427.0,47.2,0.0,0.0,0.0,0.0,0.0,0.0,11.099999999999966,5.6,0.047229484,Low Risk,7407,2016-03-24,10.1,7.156944444444444,2.4,4.208333333333333,West,AC
7409,L,299.9,310.9,1292.0,51.1,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.766666666666667,0.0044557303,Low Risk,7408,2016-05-21,23.28,17.851041666666667,2.4,9.700000000000001,North,AC
7410,L,299.8,310.9,2084.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,11.099999999999966,5.833333333333333,0.20431045,Low Risk,7409,2016-04-18,10.34,6.659722222222222,2.4,4.308333333333334,East,Washing Machine
7411,L,299.9,311.0,1747.0,27.6,0.0,0.0,0.0,0.0,0.0,0.0,11.100000000000023,5.9,0.01790816,Low Risk,7410,2016-05-15,14.98,8.556597222222221,2.4,6.241666666666667,East,AC
7412,L,300.0,311.1,1425.0,47.8,0.0,0.0,0.0,0.0,0.0,0.0,11.100000000000023,5.966666666666667,0.024649534,Low Risk,7411,2016-05-27,14.86,17.195412844036696,1.8166666666666667,8.179816513761468,East,Refrigerator
7413,L,300.0,311.0,1637.0,33.6,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.033333333333333,0.0057544652,Low Risk,7412,2016-03-25,25.98,7.070833333333334,2.4,10.825000000000001,North,Refrigerator
7414,M,300.1,311.1,1616.0,35.2,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.1,0.010340267,Low Risk,7413,2016-01-24,21.64,6.887847222222223,2.4,9.016666666666667,East,Washing Machine
7415,L,300.1,311.1,1619.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.2,0.0070758355,Low Risk,7414,2016-02-17,9.620000000000001,-0.4972222222222222,2.4,4.008333333333334,North,Refrigerator
7416,L,300.1,311.2,1489.0,39.1,0.0,0.0,0.0,0.0,0.0,0.0,11.099999999999966,6.266666666666667,0.011256454,Low Risk,7415,2016-02-24,11.23,2.0218749999999996,2.4,4.679166666666667,South,Refrigerator
7417,M,300.1,311.2,1452.0,42.4,0.0,0.0,0.0,0.0,0.0,0.0,11.099999999999966,6.333333333333333,0.007847702,Low Risk,7416,2016-03-25,25.98,7.070833333333334,2.4,10.825000000000001,North,Refrigerator
7418,M,300.1,311.3,1495.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,11.199999999999989,6.433333333333334,0.005521855,Low Risk,7417,2016-02-08,21.22,7.980208333333333,2.4,8.841666666666667,West,AC
7419,M,300.2,311.4,1427.0,39.7,0.0,0.0,0.0,0.0,0.0,0.0,11.199999999999989,6.533333333333333,0.007274673,Low Risk,7418,2016-01-28,5.4,5.8694444444444445,2.4,2.2500000000000004,East,Washing Machine
7420,L,300.1,311.4,1572.0,36.2,0.0,0.0,0.0,0.0,0.0,0.0,11.299999999999955,6.633333333333334,0.008224868,Low Risk,7419,2016-01-30,18.79,6.920138888888889,2.4,7.829166666666667,South,AC
7421,L,300.1,311.3,1547.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,11.199999999999989,6.7,0.01419597,Low Risk,7420,2016-01-24,21.64,6.887847222222223,2.4,9.016666666666667,East,Washing Machine
7422,M,300.1,311.4,1342.0,48.5,0.0,0.0,0.0,0.0,0.0,0.0,11.299999999999955,6.766666666666667,0.013249253,Low Risk,7421,2016-03-04,13.73,4.074305555555556,2.4,5.720833333333334,West,Refrigerator
7423,L,300.0,311.2,1351.0,44.1,0.0,0.0,0.0,0.0,0.0,0.0,11.199999999999989,6.866666666666666,0.21317919,Low Risk,7422,2016-02-10,13.88,4.232638888888889,2.4,5.783333333333334,North,Washing Machine
7424,L,300.0,311.3,1407.0,47.3,0.0,0.0,0.0,0.0,0.0,0.0,11.300000000000011,6.933333333333334,0.8326213,High Risk,7423,2016-03-08,10.77,3.252083333333333,2.4,4.4875,South,Washing Machine
7425,M,300.1,311.4,1575.0,29.8,0.0,0.0,0.0,0.0,0.0,0.0,11.299999999999955,7.0,0.8109519,High Risk,7424,2016-04-23,15.120000000000001,7.106597222222223,2.4,6.300000000000001,East,Refrigerator
7426,M,300.0,311.4,1791.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,11.399999999999977,7.1,0.62960124,High Risk,7425,2016-05-17,9.51,12.494791666666666,2.4,3.9625,West,AC
7427,M,300.0,311.4,1692.0,29.0,1.0,1.0,0.0,0.0,0.0,0.0,11.399999999999977,7.2,0.95424736,High Risk,7426,2016-02-04,14.450000000000001,5.700347222222223,2.4,6.020833333333334,South,Refrigerator
7428,L,300.0,311.4,1634.0,31.9,0.0,0.0,0.0,0.0,0.0,0.0,11.399999999999977,0.0,0.0005259073,Low Risk,7427,2016-01-29,6.92,6.651736111111111,2.4,2.8833333333333333,West,AC
7429,M,300.0,311.4,1864.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,11.399999999999977,0.06666666666666667,0.00054527534,Low Risk,7428,2016-05-25,12.08,11.563541666666666,2.4,5.033333333333333,South,Washing Machine
7430,L,300.0,311.4,1590.0,33.6,0.0,0.0,0.0,0.0,0.0,0.0,11.399999999999977,0.16666666666666666,0.00054313126,Low Risk,7429,2016-01-13,13.97,4.856944444444444,2.4,5.820833333333334,East,Washing Machine
7431,M,300.0,311.4,1384.0,46.1,0.0,0.0,0.0,0.0,0.0,0.0,11.399999999999977,0.23333333333333334,0.0016093947,Low Risk,7430,2016-04-05,22.3,10.737152777777778,2.4,9.291666666666668,East,Refrigerator
7432,M,300.0,311.4,1352.0,61.8,0.0,0.0,0.0,0.0,0.0,0.0,11.399999999999977,0.3333333333333333,0.02117246,Low Risk,7431,2016-01-19,11.99,-2.9291666666666667,2.4,4.995833333333334,West,Refrigerator
7433,L,300.1,311.4,1484.0,43.1,0.0,0.0,0.0,0.0,0.0,0.0,11.299999999999955,0.43333333333333335,0.0005202953,Low Risk,7432,2016-04-13,13.57,8.209722222222222,2.4,5.654166666666667,East,AC
7434,M,300.1,311.4,1913.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,11.299999999999955,0.5,0.0006799394,Low Risk,7433,2016-01-30,18.79,6.920138888888889,2.4,7.829166666666667,South,AC
7435,L,300.0,311.4,1508.0,38.2,0.0,0.0,0.0,0.0,0.0,0.0,11.399999999999977,0.6,0.00082340295,Low Risk,7434,2016-02-14,14.75,2.732291666666667,2.4,6.145833333333334,East,Refrigerator
7436,L,299.9,311.3,1504.0,40.7,0.0,0.0,0.0,0.0,0.0,0.0,11.400000000000034,0.6666666666666666,0.0008303199,Low Risk,7435,2016-03-03,11.81,4.016666666666667,2.4,4.920833333333333,South,Refrigerator
7437,L,300.0,311.4,1487.0,41.2,0.0,0.0,0.0,0.0,0.0,0.0,11.399999999999977,0.7333333333333333,0.00082340295,Low Risk,7436,2016-04-29,16.06,6.675810185185185,2.4,6.691666666666666,North,Refrigerator
7438,L,299.8,311.3,1727.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.8,0.0010192198,Low Risk,7437,2016-05-25,12.08,11.563541666666666,2.4,5.033333333333333,South,Washing Machine
7439,L,299.9,311.3,1647.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,11.400000000000034,0.8666666666666667,0.0013574079,Low Risk,7438,2016-01-14,21.8,3.4319444444444445,2.4,9.083333333333334,South,AC
7440,L,300.0,311.3,1493.0,41.4,0.0,0.0,0.0,0.0,0.0,0.0,11.300000000000011,0.9333333333333333,0.0009429003,Low Risk,7439,2016-04-21,11.07,11.9125,2.4,4.612500000000001,South,Washing Machine
7441,L,300.0,311.4,1655.0,29.6,0.0,0.0,0.0,0.0,0.0,0.0,11.399999999999977,1.0,0.0014480153,Low Risk,7440,2016-02-26,13.55,3.078125,2.4,5.645833333333334,West,AC
7442,M,299.9,311.4,1337.0,54.8,0.0,0.0,0.0,0.0,0.0,0.0,11.5,1.0666666666666667,0.003139933,Low Risk,7441,2016-04-13,13.57,8.209722222222222,2.4,5.654166666666667,East,AC
7443,L,300.0,311.5,1601.0,36.9,0.0,0.0,0.0,0.0,0.0,0.0,11.5,1.1666666666666667,0.00090366555,Low Risk,7442,2016-02-27,11.99,3.060416666666667,2.4,4.995833333333334,West,Washing Machine
7444,H,300.1,311.6,1589.0,37.9,0.0,0.0,0.0,0.0,0.0,0.0,11.5,1.2333333333333334,0.00056880544,Low Risk,7443,2016-04-10,10.68,9.345833333333333,2.4,4.45,South,Refrigerator
7445,L,300.2,311.7,1286.0,55.1,0.0,0.0,0.0,0.0,0.0,0.0,11.5,1.4,0.0004884013,Low Risk,7444,2016-04-03,10.34,15.3125,2.4,4.308333333333334,East,AC
7446,L,300.2,311.7,1553.0,41.3,0.0,0.0,0.0,0.0,0.0,0.0,11.5,1.4666666666666666,0.00049999,Low Risk,7445,2016-03-18,9.02,3.826388888888889,2.4,3.7583333333333333,South,Refrigerator
7447,L,300.2,311.8,1379.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,11.600000000000023,1.5333333333333334,0.005099828,Low Risk,7446,2016-05-14,14.34,9.61736111111111,2.4,5.9750000000000005,North,Washing Machine
7448,M,300.3,311.9,1677.0,30.8,0.0,0.0,0.0,0.0,0.0,0.0,11.599999999999966,1.6,0.00073839375,Low Risk,7447,2016-03-23,12.25,7.007638888888888,2.4,5.104166666666667,East,Washing Machine
7449,L,300.3,311.8,1488.0,38.4,0.0,0.0,0.0,0.0,0.0,0.0,11.5,1.7,0.0010191692,Low Risk,7448,2016-01-14,21.8,3.4319444444444445,2.4,9.083333333333334,South,AC
7450,L,300.3,311.8,1418.0,45.9,0.0,0.0,0.0,0.0,0.0,0.0,11.5,1.7666666666666666,0.010109595,Low Risk,7449,2016-03-26,15.69,9.208333333333334,2.4,6.5375,West,AC
7451,L,300.3,311.8,1451.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,1.8333333333333333,0.0009714044,Low Risk,7450,2016-03-23,12.25,7.007638888888888,2.4,5.104166666666667,East,Washing Machine
7452,L,300.3,311.8,1508.0,43.1,0.0,0.0,0.0,0.0,0.0,0.0,11.5,1.9,0.0008662013,Low Risk,7451,2016-03-27,10.52,8.969791666666666,2.4,4.383333333333334,East,AC
7453,L,300.3,311.7,1579.0,33.6,0.0,0.0,0.0,0.0,0.0,0.0,11.399999999999977,1.9666666666666666,0.0005260903,Low Risk,7452,2016-02-27,11.99,3.060416666666667,2.4,4.995833333333334,West,Washing Machine
7454,H,300.3,311.7,1432.0,47.7,0.0,0.0,0.0,0.0,0.0,0.0,11.399999999999977,2.033333333333333,0.00468517,Low Risk,7453,2016-04-21,11.07,11.9125,2.4,4.612500000000001,South,Washing Machine
7455,L,300.2,311.6,1446.0,47.3,0.0,0.0,0.0,0.0,0.0,0.0,11.400000000000034,2.2,0.001457122,Low Risk,7454,2016-04-25,10.82,4.853472222222222,2.4,4.508333333333334,East,Washing Machine
